epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788645567,2026-09-05T21:59:27+00:00,6077.09,40750,43500,42500,41000,40750,41000,42750,40250,41750,137.48,0.23,1500000,3.59,2.36,1.48,1003,993,112,35,7.53,2,0,37,15.01,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645568,2026-09-05T21:59:28+00:00,6078.66,40250,43500,42000,41500,40750,41000,44000,40250,41750,136.49,0.22,1497002,3.46,2.36,1.49,1003,993,112,35,7.39,2,0,37,15.06,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645570,2026-09-05T21:59:30+00:00,6080.22,40750,43625,42000,40750,40750,41250,43000,40500,41750,134.46,0.59,1500000,3.46,2.36,1.49,1003,993,112,35,7.42,2,0,37,15.43,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645571,2026-09-05T21:59:31+00:00,6081.78,40500,43625,42000,41000,40000,41250,42500,42750,41500,136.30,0.23,1500000,3.46,2.36,1.49,1003,993,112,35,7.90,2,0,37,14.40,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645573,2026-09-05T21:59:33+00:00,6083.34,40000,43625,42750,41250,40500,41000,43000,40750,41750,136.19,0.25,1500000,3.46,2.36,1.49,1003,993,112,35,7.08,2,0,37,14.84,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645574,2026-09-05T21:59:34+00:00,6084.90,40750,43750,42000,41250,40500,40750,42500,42000,41500,135.79,0.21,1500000,3.26,2.33,1.48,1003,993,112,35,7.75,2,0,37,14.53,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645576,2026-09-05T21:59:36+00:00,6086.47,40000,43750,43000,41500,40250,40750,42500,40250,41500,135.43,0.27,1536632,3.26,2.33,1.48,1003,993,112,35,6.99,2,0,37,15.28,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645578,2026-09-05T21:59:38+00:00,6088.04,40500,43625,42250,42250,40250,41000,42500,40000,41500,136.02,0.32,2750954,3.26,2.33,1.48,1003,993,112,35,7.03,2,0,37,14.53,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645579,2026-09-05T21:59:39+00:00,6089.61,40750,44000,42000,41500,39750,41250,44500,40250,41500,143.69,0.67,1497215,3.00,2.30,1.48,1003,993,112,35,7.09,2,0,37,15.16,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.8 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645581,2026-09-05T21:59:41+00:00,6091.18,41000,44125,42500,42250,40750,40000,42500,40000,41750,144.37,0.37,1500000,3.00,2.30,1.48,1003,993,112,35,7.53,2,0,37,14.61,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645582,2026-09-05T21:59:42+00:00,6092.75,41250,44000,42750,40750,40500,41000,42250,40500,41250,139.94,0.33,1496886,3.00,2.30,1.48,1003,993,112,35,7.70,2,0,37,14.66,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645584,2026-09-05T21:59:44+00:00,6094.31,40250,43750,43250,41000,40250,41500,42250,40000,41500,133.96,0.24,1494549,2.84,2.27,1.47,1003,993,112,35,7.25,2,0,37,14.85,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645585,2026-09-05T21:59:45+00:00,6095.88,40750,43625,42250,41000,40250,40750,42500,40000,41250,134.57,0.22,1496993,2.84,2.27,1.47,1003,993,112,35,7.55,2,0,37,14.39,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645587,2026-09-05T21:59:47+00:00,6097.43,40750,43625,43000,41250,40250,41250,42500,40000,41750,135.91,0.25,2755808,2.84,2.27,1.47,1003,993,112,35,7.51,2,0,37,14.69,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy; 1.1 loki;"
1788645589,2026-09-05T21:59:49+00:00,6099.00,41000,43625,42500,41250,41000,41500,42250,40500,44750,140.25,0.28,1744683,2.69,2.25,1.47,1003,993,112,35,7.52,2,0,37,14.47,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;87.9 opencode;11.1 docker; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645590,2026-09-05T21:59:50+00:00,6100.55,42250,43875,43500,42000,42500,42250,44500,42250,43500,142.88,0.72,2754721,2.69,2.25,1.47,1003,993,112,35,7.16,2,0,37,15.14,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 600 ps;87.9 opencode;30.5 vllm; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645592,2026-09-05T21:59:52+00:00,6102.13,51000,45375,50750,49750,50750,49500,49750,49500,50250,181.41,1.18,3412254,2.69,2.25,1.47,1003,992,112,35,7.19,2,0,37,15.06,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 600 ps; 447 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645593,2026-09-05T21:59:53+00:00,6103.70,41750,48625,44000,50750,41500,41750,45500,41000,43000,159.51,0.42,1500000,2.64,2.25,1.47,1003,992,112,35,7.41,2,0,37,13.87,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 300 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645595,2026-09-05T21:59:55+00:00,6105.26,41500,49625,50250,42750,43750,42750,43500,41500,42500,161.91,0.35,1500000,2.64,2.25,1.47,1003,992,112,35,7.22,2,0,37,15.04,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 238 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645596,2026-09-05T21:59:56+00:00,6106.82,41500,50500,51250,42750,44500,42500,42750,40000,41750,159.96,0.50,1500000,2.64,2.25,1.47,1003,992,112,35,8.18,2,0,37,14.64,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 205 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645598,2026-09-05T21:59:58+00:00,6108.39,41750,50625,51250,43000,41250,42750,43000,43500,43000,161.39,0.48,1500000,2.64,2.25,1.47,1003,992,112,35,7.16,2,0,37,15.27,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 185 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645600,2026-09-05T22:00:00+00:00,6109.95,41500,50875,51250,42500,41500,42250,44000,41250,42500,164.38,0.92,1500000,2.59,2.24,1.48,1003,992,112,35,7.58,2,0,37,14.78,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 171 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645601,2026-09-05T22:00:01+00:00,6111.53,41500,50875,50500,42750,41000,43000,42750,40500,42250,160.43,0.48,1500000,2.59,2.24,1.48,1003,992,112,35,7.52,2,0,37,15.04,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 161 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645603,2026-09-05T22:00:03+00:00,6113.09,41500,50875,46250,42250,41750,41750,43250,42000,42500,153.09,0.48,1500000,2.59,2.24,1.48,1003,992,112,35,7.41,2,0,37,14.46,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 152 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645604,2026-09-05T22:00:04+00:00,6114.67,41250,50500,47250,42000,41000,42000,44500,41250,41750,155.43,0.52,1500000,2.54,2.24,1.48,1003,992,112,35,7.52,2,0,37,15.08,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 145 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645606,2026-09-05T22:00:06+00:00,6116.22,41250,50375,50500,42000,41000,42750,43250,41250,44250,150.16,0.47,1500000,2.54,2.24,1.48,1003,992,112,35,7.38,2,0,37,15.16,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 140 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645607,2026-09-05T22:00:07+00:00,6117.78,41750,50750,48750,42750,41500,42750,45000,41750,42250,152.51,0.48,2735197,2.54,2.24,1.48,1003,992,112,35,7.76,2,0,37,14.49,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 136 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645609,2026-09-05T22:00:09+00:00,6119.33,41750,50625,44250,45000,42750,43500,49750,41750,42750,174.58,0.95,3407007,2.49,2.23,1.48,1003,992,112,35,7.41,2,0,37,14.60,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 179 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645610,2026-09-05T22:00:10+00:00,6120.88,42500,50875,50750,42000,41250,43500,43500,41250,42750,161.77,6.66,1500000,2.49,2.23,1.48,1003,992,112,35,7.39,2,0,37,14.47,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 173 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop; 1.2 alloy;"
1788645612,2026-09-05T22:00:12+00:00,6122.44,50250,50625,49250,49500,47000,48500,50000,48000,48750,158.12,3.68,3415836,2.49,2.23,1.48,1003,992,112,35,7.31,2,0,37,15.03,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1077 python3; 163 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645614,2026-09-05T22:00:14+00:00,6124.01,42000,50500,47250,43250,42000,42500,45000,42000,42750,179.54,0.86,1500000,2.45,2.23,1.49,1003,991,112,35,7.38,2,0,37,14.52,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 444 python3; 400 ps; 152 vllm;88.0 opencode; 2.8 docker;"
1788645615,2026-09-05T22:00:15+00:00,6125.58,42000,50625,53000,42250,41250,41750,43750,41250,44250,162.69,0.53,1500000,2.45,2.23,1.49,1003,991,112,35,7.23,2,0,37,15.03,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 311 python3; 143 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645617,2026-09-05T22:00:17+00:00,6127.14,41500,50750,49750,43000,42250,41750,43250,41000,42500,155.60,0.47,2734708,2.45,2.23,1.49,1003,991,112,35,7.29,2,0,37,14.30,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 251 python3; 134 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645618,2026-09-05T22:00:18+00:00,6128.71,42000,50625,51000,43250,41750,42000,43000,43500,43000,156.57,0.50,1500000,2.50,2.24,1.49,1003,991,112,35,7.96,2,0,37,13.76,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 218 python3; 127 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645620,2026-09-05T22:00:20+00:00,6130.27,41750,51125,47250,42750,41500,42750,43750,41250,44000,176.54,1.00,1500000,2.50,2.24,1.49,1003,991,112,35,7.42,2,0,37,14.41,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 295 python3; 120 vllm;88.0 opencode; 1.6 dcgm-exporter;"
1788645621,2026-09-05T22:00:21+00:00,6131.84,42750,50500,44000,48750,42250,42750,43500,41500,43750,167.78,0.39,1500000,2.50,2.24,1.49,1003,989,112,35,9.13,4,0,37,16.30,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 264 python3; 115 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.5 nvtop;"
1788645623,2026-09-05T22:00:23+00:00,6133.41,42500,50875,43750,50750,42000,42250,44000,41250,43250,161.94,0.34,1500000,2.50,2.24,1.49,1003,989,112,35,11.41,4,0,37,20.85,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 238 python3; 108 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645625,2026-09-05T22:00:25+00:00,6135.29,42500,51000,51500,47500,42750,42250,43500,40750,42000,189.22,0.41,1500000,2.46,2.24,1.50,1003,989,112,35,9.24,4,0,37,16.45,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1151 python3;1122 python3; 215 python3; 102 vllm;95.3 cc1;"
1788645627,2026-09-05T22:00:27+00:00,6137.18,42750,51500,45250,51250,42500,43000,44500,42750,46250,248.22,1.18,1500000,2.46,2.24,1.50,1003,988,112,35,8.70,4,0,37,16.49,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 200 python3;97.6 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645629,2026-09-05T22:00:29+00:00,6139.09,42000,50875,45750,46500,42500,42750,43750,41500,43250,198.81,0.98,1500000,2.42,2.23,1.50,1003,989,112,35,11.04,2,0,37,19.77,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;96.9 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.6 nvtop; 1.2 alloy;"
1788645631,2026-09-05T22:00:31+00:00,6141.02,42500,50250,48750,50250,42250,43750,43750,42250,43250,202.62,0.71,1500000,2.42,2.23,1.50,1003,989,112,35,12.41,4,0,37,20.30,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1050 python3;1004 python3;96.8 vllm;87.9 opencode; 1.6 dcgm-exporter;"
1788645632,2026-09-05T22:00:32+00:00,6142.91,43000,51500,52000,44000,42750,51000,44750,45000,43750,248.52,1.22,1500000,2.42,2.23,1.50,1003,989,112,35,8.07,4,0,37,15.10,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;96.9 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645634,2026-09-05T22:00:34+00:00,6144.82,42500,53000,49000,44000,42250,43250,44500,42250,44250,209.66,0.65,1500000,2.47,2.25,1.51,1003,989,112,35,7.85,4,0,37,14.71,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps;97.0 vllm;87.9 opencode; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645636,2026-09-05T22:00:36+00:00,6146.74,43250,53375,53000,44250,42000,43000,44750,42250,44000,210.44,0.61,1500000,2.47,2.25,1.51,1003,988,112,35,8.95,4,0,37,16.33,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;97.1 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.6 nvtop; 1.2 alloy;"
1788645638,2026-09-05T22:00:38+00:00,6148.62,42750,53500,49750,43000,42000,44000,44250,41750,44250,201.82,0.59,1500000,2.43,2.24,1.51,1003,988,112,35,9.15,4,0,37,15.07,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;97.2 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.6 nvtop; 1.2 alloy;"
1788645640,2026-09-05T22:00:40+00:00,6150.56,42500,53500,51250,43000,43000,43000,44750,44000,43750,207.13,0.56,1500000,2.43,2.24,1.51,1003,988,112,35,10.40,4,0,37,16.20,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;97.3 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.6 nvtop; 1.2 alloy;"
1788645642,2026-09-05T22:00:42+00:00,6152.46,42750,53750,49500,43750,42500,43000,44500,42000,44000,202.66,0.57,1500000,2.43,2.24,1.51,1003,988,112,35,10.67,4,0,37,16.33,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1449 python3;96.1 vllm;88.0 opencode; 3.0 python3; 1.6 dcgm-exporter;"
1788645644,2026-09-05T22:00:44+00:00,6154.34,45500,52875,44250,43250,42250,43500,44250,42500,44000,215.13,0.95,1500000,2.40,2.24,1.51,1003,988,112,35,10.07,4,0,37,17.12,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 433 python3;92.8 vllm;88.0 opencode; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645646,2026-09-05T22:00:46+00:00,6156.26,42750,52375,53250,43000,42000,43250,44000,43750,43750,195.26,6.31,3415850,2.40,2.24,1.51,1003,988,112,35,9.38,4,0,37,16.61,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 289 python3;89.6 vllm;88.1 opencode; 1.6 dcgm-exporter;"
1788645648,2026-09-05T22:00:48+00:00,6158.17,42500,52250,49250,43000,43500,42750,44250,42000,43750,196.51,8.34,3415804,2.40,2.24,1.51,1003,988,112,35,9.23,4,0,37,16.23,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 232 python3;88.1 opencode;86.7 vllm; 1.6 dcgm-exporter; 1.6 nvtop;"
1788645650,2026-09-05T22:00:50+00:00,6160.08,43750,52125,50750,44250,42750,43750,44250,42250,44750,218.71,7.84,3394186,2.68,2.30,1.54,1003,988,112,35,9.17,4,0,37,16.28,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 307 python3;88.1 opencode;84.0 vllm; 1.6 dcgm-exporter;"
1788645652,2026-09-05T22:00:52+00:00,6161.98,42000,51500,44250,50750,44250,44500,44750,42250,43250,199.89,2.81,1500000,2.68,2.30,1.54,1003,988,112,35,9.34,4,0,37,16.05,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1306 python3;1230 python3;1147 python3;1097 python3; 261 VLLM::EngineCor;"
1788645654,2026-09-05T22:00:54+00:00,6163.92,43000,51875,46500,46250,44000,44000,45000,43000,44250,277.52,1.66,3393579,2.79,2.33,1.55,1003,986,112,35,8.97,4,0,37,15.25,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 387 python3; 369 python3; 220 VLLM::EngineCor;88.2 opencode;79.0 vllm;"
1788645655,2026-09-05T22:00:55+00:00,6165.80,42750,51625,50000,49250,42750,46000,45750,43250,44000,216.49,1.67,2734319,2.79,2.33,1.55,1003,987,112,35,8.47,4,0,37,16.57,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 263 python3; 252 python3; 190 VLLM::EngineCor;88.2 opencode;76.7 vllm;"
1788645657,2026-09-05T22:00:57+00:00,6167.71,43250,51750,47750,47750,43000,45000,44500,43000,44250,224.20,1.38,1500000,2.79,2.33,1.55,1003,987,112,35,8.04,4,0,37,14.97,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 213 python3; 205 python3; 167 VLLM::EngineCor;88.2 opencode;74.5 vllm;"
1788645659,2026-09-05T22:00:59+00:00,6169.63,42500,51875,51750,51250,43500,45500,44250,42750,43500,215.08,0.86,2727450,2.73,2.32,1.55,1003,987,112,35,9.02,4,0,37,16.36,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 266 python3; 225 python3; 150 VLLM::EngineCor;88.3 opencode;72.5 vllm;"
1788645661,2026-09-05T22:01:01+00:00,6171.49,43000,51750,45750,44500,43250,48250,45000,43250,44500,228.47,1.69,1500000,2.73,2.32,1.55,1003,986,112,35,10.48,4,0,37,17.62,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 234 python3; 201 python3; 135 VLLM::EngineCor;88.3 opencode;70.6 vllm;"
1788645663,2026-09-05T22:01:03+00:00,6173.41,49000,52375,53500,52750,43750,50250,45750,44250,50500,269.65,6.28,3365927,2.73,2.32,1.55,1003,985,112,35,10.25,4,0,37,16.66,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 529 python3; 502 python3; 480 python3; 344 python3; 213 python3;"
1788645665,2026-09-05T22:01:05+00:00,6175.30,43750,52250,47750,48500,44250,45250,45250,44750,44000,241.84,4.61,1500000,3.07,2.40,1.58,1003,985,112,36,28.03,704,0,38,41.83,704,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 206 VLLM::Worker_TP; 182 VLLM::Worker_TP; 175 python3; 115 VLLM::EngineCor; 100 python3;"
1788645666,2026-09-05T22:01:06+00:00,6176.80,43750,52375,52500,51250,43250,44000,46750,44000,49000,203.58,1.05,1500000,3.07,2.40,1.58,1003,983,112,36,59.42,40538,0,38,61.55,40538,2,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 576 python3; 195 VLLM::Worker_TP; 174 VLLM::Worker_TP; 108 VLLM::EngineCor;88.4 opencode;"
1788645668,2026-09-05T22:01:08+00:00,6178.31,44750,52625,51250,45750,44500,47500,45000,43250,45000,183.39,4.35,3390885,3.07,2.40,1.58,1003,983,112,36,56.09,40538,0,38,57.39,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 400 ps; 342 python3; 298 VLLM::Worker_TP; 277 VLLM::Worker_TP; 102 VLLM::EngineCor;"
1788645669,2026-09-05T22:01:09+00:00,6179.80,45750,52500,51750,47250,46000,47000,50500,46000,47250,254.32,3.29,3268761,7.87,3.41,1.91,1003,982,112,36,61.02,40538,0,38,63.20,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 690 VLLM::Worker_TP; 678 VLLM::Worker_TP; 261 python3;96.5 VLLM::EngineCor;88.4 opencode;"
1788645671,2026-09-05T22:01:11+00:00,6181.36,47000,52625,48000,51500,46500,47000,48500,46000,50000,261.60,1.79,3266221,7.87,3.41,1.91,1003,982,112,37,61.37,40538,0,39,63.21,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 997 VLLM::Worker_TP; 983 VLLM::Worker_TP; 500 ps; 219 python3;91.3 VLLM::EngineCor;"
1788645673,2026-09-05T22:01:13+00:00,6182.92,48000,52500,48250,52000,48000,51000,50250,46250,47750,258.09,1.75,3268808,7.87,3.41,1.91,1003,981,112,37,61.05,40538,1,39,62.66,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;1239 VLLM::Worker_TP;1219 VLLM::Worker_TP; 195 python3;88.4 opencode;86.7 VLLM::EngineCor;"
1788645674,2026-09-05T22:01:14+00:00,6184.46,47250,52500,49250,47750,47000,47500,50250,47250,49000,253.95,1.70,3286263,16.45,5.26,2.52,1003,981,112,37,60.79,40538,0,39,62.52,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;1456 VLLM::Worker_TP;1441 VLLM::Worker_TP; 179 python3;88.4 opencode;82.5 VLLM::EngineCor;"
1788645676,2026-09-05T22:01:16+00:00,6186.05,49750,52875,56500,55750,44750,49750,50250,48750,46250,255.89,4.75,3343685,16.45,5.26,2.52,1003,980,112,37,61.32,40538,0,39,62.46,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;1498 VLLM::Worker_TP;1488 VLLM::Worker_TP;1152 python3;1142 python3; 202 python3;"
1788645677,2026-09-05T22:01:17+00:00,6187.57,48250,53375,49250,52750,47250,47250,53000,48500,50000,266.52,2.86,3265744,16.45,5.26,2.52,1003,980,112,37,59.03,40538,1,39,61.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;1672 VLLM::Worker_TP;1654 VLLM::Worker_TP; 195 python3;88.4 opencode;75.2 VLLM::EngineCor;"
1788645679,2026-09-05T22:01:19+00:00,6189.19,47500,53375,51750,52000,47500,48000,50750,47250,47750,273.14,1.89,3268767,24.18,7.05,3.11,1003,980,112,38,61.81,41003,0,39,63.59,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;1879 VLLM::Worker_TP;1863 VLLM::Worker_TP; 180 python3;88.3 opencode;71.9 VLLM::EngineCor;"
1788645680,2026-09-05T22:01:20+00:00,6190.82,47250,53000,49000,50750,47500,48750,51250,47750,50500,271.88,2.35,3257176,24.18,7.05,3.11,1003,979,112,38,61.80,41003,0,40,63.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;2015 VLLM::Worker_TP;2003 VLLM::Worker_TP; 163 python3;88.3 opencode;68.9 VLLM::EngineCor;"
1788645682,2026-09-05T22:01:22+00:00,6192.41,47250,52625,52000,48250,47750,48000,51250,47500,49750,263.65,2.27,3265425,24.18,7.05,3.11,1003,979,112,38,61.73,41003,1,40,64.35,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;2184 VLLM::Worker_TP;2171 VLLM::Worker_TP; 148 python3;88.3 opencode;66.2 VLLM::EngineCor;"
1788645684,2026-09-05T22:01:24+00:00,6194.02,45250,52375,46250,47750,44750,45500,47750,44250,46250,221.57,1.74,2714451,22.48,6.98,3.11,1003,979,112,38,59.19,41003,0,40,60.20,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;2108 VLLM::Worker_TP;2084 VLLM::Worker_TP; 137 python3;88.3 opencode;63.8 VLLM::EngineCor;"
1788645685,2026-09-05T22:01:25+00:00,6195.51,46500,51875,52500,48250,50250,49000,48750,47000,48250,211.56,1.53,3268734,22.48,6.98,3.11,1003,978,112,38,58.72,41003,0,40,61.41,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;2212 VLLM::Worker_TP;2178 VLLM::Worker_TP; 127 python3;88.3 opencode;61.5 VLLM::EngineCor;"
