epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788649672,2026-09-05T23:07:52+00:00,10182.64,50500,54750,51250,50500,49750,51250,51500,49750,54000,273.86,1.92,3257408,61.80,35.65,40.57,1003,857,112,44,65.12,40538,1,46,70.23,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4150 VLLM::Worker_TP;4147 VLLM::Worker_TP;95.7 opencode;40.8 vllm;38.8 python3;"
1788649674,2026-09-05T23:07:54+00:00,10184.28,50500,54875,51250,51000,50250,50250,52250,50500,54750,279.64,1.98,3250691,61.80,35.65,40.57,1003,857,112,44,65.56,40538,1,47,71.93,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4182 VLLM::Worker_TP;4175 VLLM::Worker_TP;95.7 opencode;40.3 vllm;37.6 python3;"
1788649675,2026-09-05T23:07:55+00:00,10185.87,50750,54750,51500,51500,50500,54000,52000,50000,53250,267.84,1.89,3257600,66.54,37.07,41.00,1003,857,112,44,66.36,40538,1,47,67.99,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4210 VLLM::Worker_TP;4207 VLLM::Worker_TP;95.7 opencode;39.8 vllm;36.5 python3;"
1788649677,2026-09-05T23:07:57+00:00,10187.45,53000,54750,51250,50750,50500,53750,52250,50750,52000,269.02,1.90,3268793,66.54,37.07,41.00,1003,857,112,44,64.66,40538,0,47,70.89,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4234 VLLM::Worker_TP;4233 VLLM::Worker_TP;95.7 opencode;39.3 vllm;35.5 python3;"
1788649679,2026-09-05T23:07:59+00:00,10189.05,54250,54875,51500,50500,51750,51500,51750,50500,54750,272.59,1.94,3266275,66.54,37.07,41.00,1003,857,112,44,66.29,40538,1,47,71.54,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4262 VLLM::Worker_TP;4261 VLLM::Worker_TP;95.7 opencode;38.8 vllm;34.5 python3;"
1788649680,2026-09-05T23:08:00+00:00,10190.63,54750,54875,51250,50750,50250,51750,52000,50500,54000,266.29,1.88,3260928,70.90,38.46,41.43,1003,857,112,44,64.93,40538,1,47,70.66,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4287 VLLM::Worker_TP;4287 VLLM::Worker_TP;95.7 opencode;38.3 vllm;33.6 python3;"
1788649682,2026-09-05T23:08:02+00:00,10192.19,52500,54875,51500,51000,50750,52750,51750,50250,52000,262.61,1.82,3266178,70.90,38.46,41.43,1003,857,112,44,63.22,40538,0,47,74.48,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4306 VLLM::Worker_TP;4286 VLLM::Worker_TP;95.7 opencode;37.9 vllm;32.7 python3;"
1788649683,2026-09-05T23:08:03+00:00,10193.77,55250,55375,52000,51500,50750,52000,52500,50500,54750,267.31,1.91,3268802,70.90,38.46,41.43,1003,857,112,44,67.17,40538,2,47,67.86,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4314 VLLM::Worker_TP;4313 VLLM::Worker_TP;95.6 opencode;37.4 vllm;31.8 python3;"
1788649685,2026-09-05T23:08:05+00:00,10195.39,55250,55375,51250,51250,50500,52250,52250,50000,52750,271.58,1.93,3264439,74.36,39.72,41.82,1003,857,112,44,66.66,40538,1,47,68.73,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4337 VLLM::Worker_TP;4337 VLLM::Worker_TP; 600 ps;95.6 opencode;37.0 vllm;"
1788649687,2026-09-05T23:08:07+00:00,10196.97,54750,55375,51000,51250,50500,50250,52250,50500,56500,271.29,1.92,3241306,74.36,39.72,41.82,1003,857,112,45,66.31,40538,1,48,73.65,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4360 VLLM::Worker_TP;4360 VLLM::Worker_TP; 600 ps;95.6 opencode;36.5 vllm;"
1788649688,2026-09-05T23:08:08+00:00,10198.57,53750,55250,51750,51500,50000,52750,52000,51000,54750,269.31,1.90,3265129,74.36,39.72,41.82,1003,857,112,45,66.93,40538,0,47,65.71,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4382 VLLM::Worker_TP;4377 VLLM::Worker_TP; 500 ps;95.6 opencode;36.1 vllm;"
1788649690,2026-09-05T23:08:10+00:00,10200.14,53500,55000,52000,51250,51000,53500,53500,51000,53250,266.57,1.87,3266239,78.17,41.08,42.25,1003,857,112,45,65.36,40538,1,48,69.76,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4401 VLLM::Worker_TP;4394 VLLM::Worker_TP; 500 ps;95.6 opencode;35.7 vllm;"
1788649691,2026-09-05T23:08:11+00:00,10201.72,54250,55125,51750,51750,50750,51000,52500,50250,54000,272.64,1.89,3261601,78.17,41.08,42.25,1003,857,112,45,66.56,40538,1,48,67.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4421 VLLM::Worker_TP;4414 VLLM::Worker_TP;95.6 opencode;35.3 vllm;28.2 python3;"
1788649693,2026-09-05T23:08:13+00:00,10203.37,50750,55000,51750,51500,53000,51000,54000,52750,52500,282.39,1.96,3243673,78.17,41.08,42.25,1003,857,112,45,65.51,40538,1,48,68.82,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4437 VLLM::Worker_TP;4428 VLLM::Worker_TP;95.6 opencode;34.9 vllm;27.6 python3;"
1788649694,2026-09-05T23:08:14+00:00,10204.90,50500,54875,51750,52000,50000,50500,54250,51250,52000,263.71,1.83,3259474,80.96,42.28,42.63,1003,857,112,45,65.20,40538,1,48,69.78,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4454 VLLM::Worker_TP;4446 VLLM::Worker_TP; 500 ps;95.6 opencode;34.5 vllm;"
1788649696,2026-09-05T23:08:16+00:00,10206.48,53000,54750,51750,51750,50500,50500,52750,52750,55250,271.34,1.87,3268747,80.96,42.28,42.63,1003,857,112,45,65.41,40538,0,48,71.37,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4468 VLLM::Worker_TP;4463 VLLM::Worker_TP; 600 ps;95.5 opencode;34.1 vllm;"
1788649698,2026-09-05T23:08:18+00:00,10208.10,55000,54875,52000,51250,51000,50500,53000,54000,54500,282.02,1.95,3268814,80.96,42.28,42.63,1003,857,112,45,65.31,40538,1,48,71.03,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4483 VLLM::Worker_TP;4481 VLLM::Worker_TP;95.5 opencode;33.8 vllm;25.9 python3;"
1788649699,2026-09-05T23:08:19+00:00,10209.70,52750,55125,54000,51750,51500,50500,52250,52250,55250,273.49,1.89,3248957,83.69,43.48,43.02,1003,857,112,45,65.74,40538,1,48,69.39,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4497 VLLM::Worker_TP;4494 VLLM::Worker_TP;95.5 opencode;33.4 vllm;25.3 python3;"
1788649701,2026-09-05T23:08:21+00:00,10211.27,55500,55000,53250,51750,50500,51500,52250,51250,55000,269.07,1.87,3268824,83.69,43.48,43.02,1003,857,112,45,65.92,40538,0,48,68.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4510 VLLM::Worker_TP;4510 VLLM::Worker_TP;95.5 opencode;33.1 vllm;24.8 python3;"
1788649702,2026-09-05T23:08:22+00:00,10212.83,54500,55000,51750,52000,50750,52250,52500,53750,53000,267.41,1.85,3253395,83.69,43.48,43.02,1003,857,112,45,65.23,40538,0,48,68.16,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4525 VLLM::Worker_TP;4520 VLLM::Worker_TP;95.5 opencode;32.7 vllm;24.3 python3;"
1788649704,2026-09-05T23:08:24+00:00,10214.43,54000,55125,52000,51750,53500,52500,53250,51500,52500,275.40,1.96,3252732,86.75,44.79,43.44,1003,857,112,46,66.58,40538,1,48,68.76,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4538 VLLM::Worker_TP;4534 VLLM::Worker_TP;95.5 opencode;32.4 vllm;23.9 python3;"
1788649706,2026-09-05T23:08:26+00:00,10216.05,54500,55000,52750,55750,54250,51250,52250,51000,51750,278.05,1.94,3268835,86.75,44.79,43.44,1003,857,112,46,65.24,40538,1,49,70.05,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4549 VLLM::Worker_TP;4549 VLLM::Worker_TP;95.5 opencode;32.0 vllm;23.4 python3;"
1788649707,2026-09-05T23:08:27+00:00,10217.64,55750,55125,52250,52250,50500,52250,53750,51250,52250,272.71,2.09,3268768,86.75,44.79,43.44,1003,857,112,46,66.40,40538,1,49,68.32,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4562 VLLM::Worker_TP;4560 VLLM::Worker_TP;95.5 opencode;31.7 vllm;23.0 python3;"
1788649709,2026-09-05T23:08:29+00:00,10219.23,55500,55250,54500,51250,51750,50750,53250,52000,55000,275.24,1.88,3268801,86.75,44.79,43.44,1003,857,112,46,65.58,40538,0,49,69.92,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4572 VLLM::Worker_TP;4552 VLLM::Worker_TP;95.5 opencode;31.4 vllm;22.6 python3;"
1788649710,2026-09-05T23:08:30+00:00,10220.77,57750,55750,54250,51750,50500,50250,53000,50250,52250,264.86,1.83,3268803,89.74,46.10,43.88,1003,857,112,46,64.40,40538,0,49,72.56,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4566 VLLM::Worker_TP;4560 VLLM::Worker_TP;95.5 opencode;31.1 vllm;22.2 python3;"
1788649712,2026-09-05T23:08:32+00:00,10222.30,53500,55750,52250,52250,51750,51250,55000,51250,55500,265.13,2.20,3243834,89.74,46.10,43.88,1003,857,112,46,66.46,40538,1,49,68.32,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4580 VLLM::Worker_TP;4575 VLLM::Worker_TP;95.5 opencode;30.8 vllm;21.8 python3;"
1788649714,2026-09-05T23:08:34+00:00,10223.94,53750,55875,52500,52000,51000,51250,53500,53000,55250,284.09,2.60,3245168,89.74,46.10,43.88,1003,857,112,46,65.99,40538,1,49,67.65,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4586 VLLM::Worker_TP;4584 VLLM::Worker_TP; 600 ps;95.5 opencode;30.5 vllm;"
1788649715,2026-09-05T23:08:35+00:00,10225.52,52000,56000,52500,52500,52500,53500,53250,53500,54000,271.80,2.58,3266170,92.32,47.36,44.30,1003,857,112,46,67.64,40538,0,49,69.07,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4598 VLLM::Worker_TP;4597 VLLM::Worker_TP;95.5 opencode;30.2 vllm;21.0 python3;"
1788649717,2026-09-05T23:08:37+00:00,10227.13,51750,55875,52000,52000,50750,53750,52500,52750,54000,277.22,2.03,3263690,92.32,47.36,44.30,1003,857,112,46,67.40,40538,1,49,67.38,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4610 VLLM::Worker_TP;4607 VLLM::Worker_TP;95.5 opencode;29.9 vllm;20.7 python3;"
1788649718,2026-09-05T23:08:38+00:00,10228.73,55500,55750,52500,51750,50750,52250,54750,51500,52500,272.35,2.00,3268772,92.32,47.36,44.30,1003,857,112,46,66.02,40538,0,49,72.86,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4619 VLLM::Worker_TP;4618 VLLM::Worker_TP; 500 ps;95.5 opencode;29.6 vllm;"
1788649720,2026-09-05T23:08:40+00:00,10230.32,51000,55750,52000,52000,52500,54000,52750,51750,55000,271.67,1.91,3241285,94.06,48.47,44.67,1003,857,112,46,67.10,40538,1,49,68.39,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4630 VLLM::Worker_TP;4628 VLLM::Worker_TP; 600 ps;95.4 opencode;29.3 vllm;"
1788649721,2026-09-05T23:08:41+00:00,10231.86,52250,55750,52000,51500,52500,52500,53000,51250,56250,261.16,1.97,3243945,94.06,48.47,44.67,1003,857,112,47,66.45,40538,1,49,68.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4640 VLLM::Worker_TP;4638 VLLM::Worker_TP;95.4 opencode;29.1 vllm;19.7 python3;"
1788649723,2026-09-05T23:08:43+00:00,10233.43,54750,55750,52000,52000,51500,52500,52750,51000,53250,265.75,1.86,3268738,94.06,48.47,44.67,1003,857,112,47,66.12,40538,1,50,68.46,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4652 VLLM::Worker_TP;4648 VLLM::Worker_TP;95.4 opencode;28.8 vllm;19.4 python3;"
1788649725,2026-09-05T23:08:45+00:00,10235.05,53000,55750,52500,52000,53000,51250,53250,51500,54500,276.26,1.95,3268760,95.57,49.54,45.04,1003,857,112,47,66.97,40538,1,50,70.61,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4661 VLLM::Worker_TP;4658 VLLM::Worker_TP; 600 ps;95.4 opencode;28.5 vllm;"
1788649726,2026-09-05T23:08:46+00:00,10236.63,53750,55875,52750,52000,54500,51750,53250,51750,56500,271.63,1.91,3260451,95.57,49.54,45.04,1003,857,112,47,67.13,40538,1,50,70.66,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4654 VLLM::Worker_TP;4651 VLLM::Worker_TP;95.4 opencode;28.4 vllm;18.8 python3;"
1788649728,2026-09-05T23:08:48+00:00,10238.21,48500,55375,49250,49500,54000,48250,50000,47750,49500,184.01,0.69,2714864,95.57,49.54,45.04,1003,863,112,47,68.19,2,0,50,68.71,2,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;95.4 opencode;39.2 vllm; 5.0 containerd; 2.1 docker; 2.0 nvtop;"
1788649729,2026-09-05T23:08:49+00:00,10239.73,57500,56000,49250,48750,48000,47750,49250,47500,48750,191.14,0.83,1500000,88.48,48.84,44.83,1003,862,112,46,57.58,2,0,49,43.52,2,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND; 555 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649731,2026-09-05T23:08:51+00:00,10241.26,55250,56375,48750,49250,46250,47250,49000,47000,47750,158.63,0.43,2736049,88.48,48.84,44.83,1003,862,112,46,29.44,2,0,49,38.25,2,0,[N/A],[N/A],[N/A],[N/A],2,4,"%CPU COMMAND; 346 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649732,2026-09-05T23:08:52+00:00,10242.80,47750,56125,48750,48000,46750,47250,49000,46250,52750,158.37,0.45,1500000,88.48,48.84,44.83,1003,862,112,46,17.45,2,0,49,30.31,2,0,[N/A],[N/A],[N/A],[N/A],2,2,"%CPU COMMAND; 267 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649734,2026-09-05T23:08:54+00:00,10244.35,47500,56000,48500,47750,46250,47000,48750,46250,56750,155.82,0.39,1500000,88.48,48.84,44.83,1003,862,112,46,12.66,2,0,49,20.04,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 226 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649736,2026-09-05T23:08:56+00:00,10245.93,46250,55875,47750,48500,45500,47250,48250,46000,51500,162.53,0.37,1497013,81.56,48.06,44.60,1003,862,112,45,11.17,2,0,48,15.46,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 202 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649737,2026-09-05T23:08:57+00:00,10247.51,46750,55625,48250,47250,45750,46750,48000,46000,56000,162.86,0.40,3255220,81.56,48.06,44.60,1003,862,112,45,12.51,2,0,48,14.59,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 185 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649739,2026-09-05T23:08:59+00:00,10249.10,46500,55500,47500,47750,45250,46750,47750,46000,55000,154.68,0.41,2732845,81.56,48.06,44.60,1003,862,112,45,12.03,2,0,48,15.54,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 500 ps; 173 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649740,2026-09-05T23:09:00+00:00,10250.68,47000,55250,47750,46500,45500,46000,48250,45750,49000,160.89,0.35,1500000,75.10,47.28,44.37,1003,862,112,45,11.40,2,0,48,15.09,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 164 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649742,2026-09-05T23:09:02+00:00,10252.26,46250,55125,47250,46000,45250,46500,49750,45500,55250,159.38,0.40,1500000,75.10,47.28,44.37,1003,862,112,45,11.45,2,0,48,15.46,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 157 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649743,2026-09-05T23:09:03+00:00,10253.82,46250,54875,48750,47000,45750,46750,48000,47750,49750,156.06,0.32,1500000,75.10,47.28,44.37,1003,862,112,45,10.87,2,0,48,15.45,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 151 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649745,2026-09-05T23:09:05+00:00,10255.40,46250,54875,47250,46750,45250,46500,47750,46500,54500,177.44,0.40,1500000,69.25,46.52,44.14,1003,862,112,45,11.14,2,0,48,16.23,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 195 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649747,2026-09-05T23:09:07+00:00,10256.95,45750,54500,47250,47500,45750,46500,47750,45500,53750,159.69,0.42,1500000,69.25,46.52,44.14,1003,862,112,44,11.16,2,0,48,15.98,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 186 vllm; 116 python3;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649748,2026-09-05T23:09:08+00:00,10258.52,54000,54500,47250,47750,45750,46500,48000,45500,47750,176.20,0.69,1773224,69.25,46.52,44.14,1003,861,112,44,11.47,2,0,47,15.52,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 441 python3; 171 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649750,2026-09-05T23:09:10+00:00,10260.10,45500,54250,46500,46750,44750,46250,47750,46250,53000,158.59,0.40,1500000,63.94,45.80,43.92,1003,861,112,44,11.03,2,0,47,16.30,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 283 python3; 159 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649751,2026-09-05T23:09:11+00:00,10261.68,46500,54125,47500,46000,45500,46250,47750,45750,53000,155.04,0.34,1500000,63.94,45.80,43.92,1003,861,112,44,10.59,2,0,47,15.20,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 225 python3; 149 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649753,2026-09-05T23:09:13+00:00,10263.26,46250,53875,47000,46750,45000,45500,48000,44750,50500,157.02,0.34,1496483,63.94,45.80,43.92,1003,861,112,44,11.48,2,0,47,16.33,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 195 python3; 139 vllm;95.4 opencode; 4.9 containerd;"
1788649754,2026-09-05T23:09:14+00:00,10264.83,47000,53875,48000,46750,45750,46500,47750,48500,53500,179.08,0.71,1800000,58.98,45.07,43.69,1003,861,112,44,10.93,2,0,47,15.56,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 283 python3; 131 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649756,2026-09-05T23:09:16+00:00,10266.39,53750,53500,46750,45500,45000,45500,47000,45750,46000,160.00,0.38,2734720,58.98,45.07,43.69,1003,861,112,44,11.86,4,0,47,15.77,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 253 python3; 124 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649758,2026-09-05T23:09:18+00:00,10267.97,54000,54000,46250,47500,44750,45750,46500,45250,46750,163.63,0.40,1500000,58.98,45.07,43.69,1003,861,112,44,14.60,4,0,47,15.75,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 228 python3; 116 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649760,2026-09-05T23:09:20+00:00,10269.94,54750,54500,51500,52750,52000,52000,54000,51250,54000,227.45,0.83,3415795,54.34,44.34,43.46,1003,861,112,44,13.28,4,0,47,17.39,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 738 python3; 653 python3; 205 python3; 109 vllm;95.4 opencode;"
1788649761,2026-09-05T23:09:21+00:00,10271.84,46250,54250,48250,47000,45250,47750,48000,45500,48250,233.16,0.98,1500000,54.34,44.34,43.46,1003,861,112,44,13.78,4,0,47,18.59,2,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 105 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649763,2026-09-05T23:09:23+00:00,10273.61,47250,53500,47500,45750,45250,45250,48750,45000,46750,179.74,0.51,2733954,54.34,44.34,43.46,1003,862,112,44,15.53,4,0,47,20.91,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 104 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649765,2026-09-05T23:09:25+00:00,10275.18,58750,53625,52500,50250,52500,51000,53500,52500,56250,179.57,0.66,1500000,50.15,43.64,43.24,1003,861,112,43,15.93,4,0,47,21.74,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 752 python3; 639 python3; 104 vllm;95.4 opencode; 4.9 containerd;"
1788649767,2026-09-05T23:09:27+00:00,10277.07,56250,54375,47250,46000,45500,45500,47500,45500,46750,239.52,1.04,1496905,50.15,43.64,43.24,1003,861,112,43,13.01,4,0,47,17.50,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 104 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649769,2026-09-05T23:09:29+00:00,10279.00,55500,55000,47000,46500,44750,45500,46750,44500,46500,208.51,0.54,1500000,50.15,43.64,43.24,1003,861,112,43,12.05,4,0,46,17.15,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 104 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649770,2026-09-05T23:09:30+00:00,10280.88,55250,54875,46750,45500,44750,46000,46750,47000,46500,204.62,0.44,1500000,46.29,42.95,43.02,1003,861,112,43,11.66,4,0,46,16.85,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 103 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649772,2026-09-05T23:09:32+00:00,10282.81,55500,55000,47500,45500,44500,45000,46250,44500,46250,205.81,0.50,1500000,46.29,42.95,43.02,1003,861,112,43,11.28,4,0,46,16.56,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 103 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649774,2026-09-05T23:09:34+00:00,10284.74,55250,54625,46750,46000,44750,45500,47250,46250,46250,208.31,0.43,1500000,42.67,42.25,42.79,1003,861,112,43,11.45,4,0,46,17.24,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 103 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop; 1.7 dcgm-exporter;"
1788649776,2026-09-05T23:09:36+00:00,10286.61,53750,54625,47250,46000,46750,45750,47250,47250,53750,203.88,0.42,3392724,42.67,42.25,42.79,1003,861,112,43,11.69,4,0,46,15.78,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 635 python3; 100 vllm;95.4 opencode; 4.9 containerd; 2.0 nvtop;"
1788649778,2026-09-05T23:09:38+00:00,10288.51,52500,54250,46250,46000,44750,45500,46000,44500,45750,211.60,0.59,1500000,42.67,42.25,42.79,1003,860,112,43,11.77,4,0,46,17.47,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 304 python3;97.1 vllm;95.3 opencode; 4.9 containerd;"
1788649780,2026-09-05T23:09:40+00:00,10290.42,53250,54125,45750,45000,44750,44750,46500,46250,45750,192.83,0.46,1496927,39.41,41.58,42.57,1003,860,112,43,12.02,4,0,46,16.19,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 227 python3;95.3 opencode;93.6 vllm; 4.9 containerd; 2.0 nvtop;"
1788649782,2026-09-05T23:09:42+00:00,10292.30,50250,53875,46500,46000,44750,45000,45750,44750,46000,193.74,0.46,1795887,39.41,41.58,42.57,1003,860,112,43,12.82,4,0,46,17.12,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 313 python3;95.3 opencode;90.3 vllm; 4.9 containerd; 2.0 nvtop;"
1788649784,2026-09-05T23:09:44+00:00,10294.24,50000,53625,46000,44500,44500,47500,48000,44750,46500,220.92,0.88,1500000,39.41,41.58,42.57,1003,860,112,43,11.68,4,0,46,17.65,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 265 python3;95.3 opencode;87.2 vllm; 4.9 containerd; 2.0 nvtop;"
1788649786,2026-09-05T23:09:46+00:00,10296.20,56000,54000,54000,53500,53750,53750,54250,53750,54500,245.40,1.08,3264812,36.65,40.97,42.37,1003,859,112,42,12.25,4,0,46,17.90,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 666 python3; 642 python3; 575 python3; 475 python3; 224 VLLM::EngineCor;"
1788649788,2026-09-05T23:09:48+00:00,10298.10,52000,53875,46250,46000,44250,45500,46750,45500,51500,237.90,0.96,1493709,36.65,40.97,42.37,1003,859,112,42,12.37,4,0,46,18.42,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 400 ps; 324 python3; 247 python3; 189 VLLM::EngineCor;95.3 opencode;"
1788649790,2026-09-05T23:09:50+00:00,10300.05,50750,53875,47000,45000,44750,45500,47000,46000,52250,217.89,0.76,3418523,34.04,40.36,42.16,1003,859,112,42,11.72,4,0,46,17.29,4,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND; 240 python3; 192 python3; 164 VLLM::EngineCor;95.3 opencode;79.1 vllm;"
